,SnackId,UserId,UserName,Score,Time
293913,B00020HHM2,A31KEDM3BCYK6D,marie,5,1332201600
293914,B00020HHM2,A1DI7KMBSK5MTU,Victoria Satterfield,5,1250726400
293915,B00020HHM2,A38P3P5IV8T7AF,yooluvtin,5,1311811200
293916,B00020HHM2,A2NVPRHU3VF05G,"Vanessa Cobian ""Butterfly32""",5,1304553600
293917,B00020HHM2,A250DA7FHOZ15B,"Maricela Luciano ""Tea lover""",5,1267660800
293918,B00020HHM2,A3AOF4C0MXEQSP,Kelly,4,1226361600
293919,B00020HHM2,A2N0XGXKS9KTCK,"M. Wilkinson ""Pandorasboxbytina""",5,1210550400
293920,B00020HHM2,A2M9OWAU1VQ0VT,L. Huenecke,5,1159660800
293921,B00020HHM2,ANJSMWN361NSG,L. Donovan,5,1203638400
293922,B00020HHM2,A2Q11LO2M5GXDU,Dona,5,1307664000
293923,B00020HHM2,A1PG8FDKPVHXE,J.........,5,1284595200
293924,B00020HHM2,A360DPC534SN3C,"A. Thompson ""marie michael gabriel raphael""",5,1250899200
293925,B00020HHM2,A36VNMYPXBSTQ3,Desert Dancer,5,1299110400
293926,B00020HHM2,ARXU7TM4XXI1D,"Emma M. Diaz ""Emma R.""",5,1332288000
293927,B00020HHM2,A17HTZ4S9NUZ93,"Creative Expressions ""Gale""",5,1332201600
293928,B00020HHM2,A2OETFZ7IA6XSQ,Jenn Barlow,5,1318636800
293929,B00020HHM2,A1KPQQXV7G8CLK,"C. Swanson ""momof3""",5,1311379200
293930,B00020HHM2,AMDREWLSOT8ID,Shauna G,5,1310169600
293931,B00020HHM2,A2ESI8PZ7N4ZBR,reallife,5,1304035200
293932,B00020HHM2,AFUM9UDF7IN6I,Nikki,5,1297728000
293933,B00020HHM2,A1JTAI1CD99Z9X,Preggo Belly,5,1295308800
293934,B00020HHM2,A3KSXW1MF1GRHQ,Banu,5,1292976000
293935,B00020HHM2,A2FBP7NGRMG73O,"T. Dobbins ""Leak""",5,1259625600
293936,B00020HHM2,AFDNACPVKXXPZ,Nicole M. Rios,4,1255219200
293937,B00020HHM2,A16V6Y0BWZAGNI,"Lyn ""LA""",5,1213660800
293938,B00020HHM2,A2L19XLK1JQS3I,"Elizabeth Bennett ""Lizzy""",5,1181692800
293939,B00020HHM2,A17AQQD8K5WB63,sss147,5,1318464000
293940,B00020HHM2,A18NJ23KZ9LBOV,"rubysparrow ""rubysparrow""",5,1308268800
293941,B00020HHM2,A249W93JNSUZ9Q,"Annette Irizarry ""Aries""",5,1301443200
293942,B00020HHM2,AS2MDN0ELTFN,P. Flail,4,1333670400
293943,B00020HHM2,A2SLUYU6MAY7BE,"K. Tennessee ""k. Tennessee""",5,1318032000
293944,B00020HHM2,A32R0HBCV9FCJM,nyc_girl2011,5,1316563200
293945,B00020HHM2,A21ESVL96WF620,"Dylan Fahey ""Truth Hurts""",5,1314316800
293946,B00020HHM2,A2E9D2KIA5CPV7,pat kamadulski,5,1311897600
293947,B00020HHM2,A1B8BDVIFLX7NQ,Lovemykindle,5,1307491200
293948,B00020HHM2,A5CR6GP49HVEE,Stephanie,2,1295740800
293949,B00020HHM2,A3B3F8S3RWQ4XI,Jacklyn Faris,4,1211328000
293950,B00020HHM2,A3KWRPM3DWXNXW,P. Martin,5,1320192000
293951,B00020HHM2,A3PJSAXKHJLS1E,"C. Evans ""CJ Evans""",5,1350518400
293952,B00020HHM2,AE5JM17YHV4KB,molly,5,1347235200
293953,B00020HHM2,A2E3TRWY14IQBL,Pen Name,5,1346457600
293954,B00020HHM2,A2YVWIU1B8HJ8,AngelE,5,1344643200
293955,B00020HHM2,A34E1744VPQCNU,Dbp323,5,1337299200
293956,B00020HHM2,A20MMCAHGALRAX,Shari Blake,5,1336694400
293957,B00020HHM2,A70T8C7VM2ZUW,Mommy77,5,1333497600
293958,B00020HHM2,A1YTTNTFNTKGM7,A. Aldrich,5,1329696000
293959,B00020HHM2,ANYKJWXT2W0IA,iggles1967,5,1329523200
293960,B00020HHM2,A1OYAKYIVT3179,"Tereasa M. Cagley ""MedicGreenCat""",5,1328745600
293961,B00020HHM2,A3K6KB64LAKMUU,Mr. S,5,1327795200
293962,B00020HHM2,A1BVE2ZIBKJ7YI,"roaeja ""Hey you!""",5,1326758400
293963,B00020HHM2,A1KE23JJ3YG4DT,"Kathleen Knox ""kkathy""",5,1326585600
293964,B00020HHM2,A2IA4ZFUSOON4,Mr. Krispy,5,1325721600
293965,B00020HHM2,A35QCK3X0S0QQW,John R. Waldren,4,1325635200
293966,B00020HHM2,A3KZLIEGCSSM5L,"1104 ""Sublime Siren""",3,1325203200
293967,B00020HHM2,A1921EUFI0U519,Aminah J,5,1322524800
293968,B00020HHM2,A3DGVB3T5QJNRE,Danny G.,5,1318291200
293969,B00020HHM2,A153HSQ6QAFXDQ,K. Watson,4,1318291200
293970,B00020HHM2,A22363SZW4OLJ6,"Douglas Beckling ""Doug44""",5,1314230400
293971,B00020HHM2,A1M5KRVMD7XEC4,Grandorse,5,1313366400
293972,B00020HHM2,A2OH0YZ2XEQA63,Maria Orfan,5,1312848000
293973,B00020HHM2,A3987L8YGSSCQM,"J. Wilson ""JustWannaGetItDone""",5,1310342400
293974,B00020HHM2,A1C9CBBTVEMFG,Jay Dee,4,1309564800
293975,B00020HHM2,A2G6AVBZ2OPFJX,Rodney S. Monteith,4,1305072000
293976,B00020HHM2,A5CR6GP49HVEE,Stephanie,4,1295913600
293977,B00020HHM2,A32NP43I2BS7LW,"M. Mercado ""Amari M.""",5,1292371200
293978,B00020HHM2,A1O8B2WYDCPTIQ,laurie,5,1291334400
293979,B00020HHM2,A8DR6JIHBM6K5,Bean Slap,2,1285718400
293980,B00020HHM2,A1HWDPK8CHPDXW,Jan,5,1284940800
293981,B00020HHM2,A3A32FUNAFZRF4,"SomeoneSomewhere ""Janet""",5,1255132800
293982,B00020HHM2,AZ4QFFUT8QVTA,Nelly Gonzalez,5,1239321600
293983,B00020HHM2,ASSKNUG7SHUA1,D. Walsh,3,1305072000
293984,B00020HHM2,ARXDKTGDQ9SDL,Lori S. Johnson,5,1193184000
293985,B00020HHM2,A2X7CQ27QJ16HV,"Senthilkumar Gunasekaran ""SKRULES""",5,1167782400
293986,B00020HHM2,A8K88L2W1GS9C,M. Keidel,5,1273363200
293987,B00020HHM2,A2EONLXLVTBKB3,"T. Vance ""Barry Fan""",4,1314144000
293988,B00020HHM2,A2RTDYMFHWP8I3,"DLE ""Spiritual Friend""",5,1289433600
293989,B00020HHM2,A30LM7TMYK1C84,"Raluca ""Raluca""",5,1261353600
293990,B00020HHM2,A3LX57I5OKG70V,Rachel W,3,1336694400
293991,B00020HHM2,A2FI6DQJG4BYPO,Worldofbooks,5,1326326400
293992,B00020HHM2,A2BS1XZLSI5FTK,Lulu,5,1350691200
293993,B00020HHM2,A3NVYSZBWK25U,NotLime,4,1350604800
293994,B00020HHM2,A10G136JEISLVR,"bigtenalumnagraduate ""pseudoliterati""",4,1347753600
293995,B00020HHM2,A10G136JEISLVR,"bigtenalumnagraduate ""pseudoliterati""",4,1347753600
293996,B00020HHM2,AFHUP90KARX08,debshusband,4,1347494400
343350,B00004RBDU,A33U7VI46JYQYE,AcuGurl,1,1346544000
343351,B00004RBDU,ABQQ8UH26XQIZ,jungle,4,1316563200
343352,B00004RBDU,A1X0JVM9QJAF7I,Bert,2,1271635200
343353,B00004RBDU,A1LVAX38KSRZ5D,RM,1,1344988800
343354,B00004RBDU,A3753E23UY28CY,Dawn,1,1316908800
343355,B00004RBDU,A1BR3F5XNWIMRP,"Michael Wright ""mike""",5,1247529600
343356,B00004RBDU,A2WSGQ7OGS6FGB,"stature ""stature""",5,1277596800
343357,B00004RBDU,ACR4HKUT808U1,"Ursula K. Raphael ""AstraDaemon of The Zombiep...",5,1261353600
343358,B00004RBDU,A1SEAPO5793ZY6,Randy Mann,5,1275004800
343359,B00004RBDU,A2H8EBX1V7K7RE,stlcard069,5,1316390400
343360,B00004RBDU,AYCLRXW5VOIOQ,"penny pincher ""two cents""",5,1245974400
343361,B00004RBDU,AVE8NAJB1A0NL,Jeff Robinson,3,1252540800
343362,B00004RBDU,AD3SRT8UX333O,"John Bass ""JB48""",5,1264377600
343363,B00004RBDU,A3FE854EPEY7NN,Amos Oren Long III,4,1195603200
343364,B00004RBDU,A2PC3BLNZ3287V,Sue Eckhardt,4,1291766400
343365,B00004RBDU,A2429NR7VOB0P3,R. McMurray,1,1258934400
343366,B00004RBDU,ASF2CJ6TWN5IV,C. CASEY,1,1288483200
343367,B00004RBDU,A2R580IHQFQQMG,Timothy N. Sass,4,1285372800
343368,B00004RBDU,AKGDS4WRP2CN7,iamhere,5,1279238400
343369,B00004RBDU,A36VYOIE4DY0M6,Dave RCI,1,1339027200
343370,B00004RBDU,A2QU8RELTEQGGD,propmanager,2,1331596800
343371,B00004RBDU,A38KYV979BCKCB,Saranghea,5,1316822400
343372,B00004RBDU,A3I8HDGUC1BSXE,"K. Evans ""Aunt Kelly""",4,1315958400
343373,B00004RBDU,A7ZZPUP0O4R5F,John R Coffey,5,1315785600
343374,B00004RBDU,A2YYASM46UONOK,MrBreeze,5,1314748800
343375,B00004RBDU,A79IRHSQCR3GX,Rochesterton,5,1314576000
343376,B00004RBDU,A21BJOSHPN2UN4,"A. Shea ""crazy_gamer12""",5,1291161600
343377,B00004RBDU,A1JFTU6W1O30Z1,"Susan T. Zimmerman ""catz lady""",5,1265932800
343378,B00004RBDU,A28ZA79VMCI8W1,"Linda Khan ""kittykatkhan""",5,1257206400
343379,B00004RBDU,A2NZN30IYURVRH,"James F. Snider ""Jim""",5,1256083200
343380,B00004RBDU,A1G6Q2Y910GC5E,berlyn90,1,1347840000
343381,B00004RBDU,A100WO06OQR8BQ,"Duffer. ""Bo""",1,1347148800
343382,B00004RBDU,A3NCSL37PY1DSI,Samuel J. Darchangel,1,1345766400
343383,B00004RBDU,AX0XNE6IX7N3M,Heza,4,1341792000
343384,B00004RBDU,AWGLQSWLBHG6,"S. Wilkerson ""movie fan""",1,1328659200
343385,B00004RBDU,A3O33T7EEX61QX,ebeth,1,1328400000
343386,B00004RBDU,A3LZ710NCZ8EBI,"Jose M. Mateos ""J Dealio""",3,1321833600
343387,B00004RBDU,AHW6HSPFW8OWJ,nerddyone,4,1314144000
343388,B00004RBDU,A35Q6JD7JVW0O8,Josh,3,1313884800
343389,B00004RBDU,A20CD16YE6J61C,"T. Struszka ""onart.com - for artists  and art...",3,1312329600
343390,B00004RBDU,A1ONOHNH76N4XJ,dennis bracci,5,1311724800
343391,B00004RBDU,A1W4P1G19Z0CFS,bonnie ruch,5,1310083200
343392,B00004RBDU,A1VYQBADSAHBDW,Kimberly K. Tryce,3,1308096000
343393,B00004RBDU,A1TWH2P998XO01,L. Donadio,5,1306800000
343394,B00004RBDU,A13KG8SY300IBY,B. Bonini,5,1305849600
343395,B00004RBDU,A5H3BWDLSUZK3,sophiejo1,5,1300060800
343396,B00004RBDU,A1BFTS7EDUOW4O,Tina Sullivan,1,1290211200
343397,B00004RBDU,A333XBHHDGPJ33,"Tnguyen ""TN""",1,1287619200
343398,B00004RBDU,AGYZ3QIGU4L8S,Elna Bjelland-Hughes,5,1287619200
343399,B00004RBDU,A2KKMUFK8XOATN,Ashley,4,1285027200
343400,B00004RBDU,A7LLIFTZVW0MD,L. A. Washburn,5,1279411200
343401,B00004RBDU,A1UL74OE5A2ZYI,"J. Higgs ""bahama shopper""",3,1273622400
343402,B00004RBDU,AMR2ZX47I95JJ,Florence K. Limon,5,1260835200
343403,B00004RBDU,A2CDMX49G757H3,D. Goolsby,5,1255219200
343404,B00004RBDU,A1NRO1GZ4S768T,kwunyi,5,1254441600
343405,B00004RBDU,A3SZIW4LMH47SU,L. Moccia,4,1250467200
343406,B00004RBDU,A97FIQK61WTIJ,AMF,5,1248652800
343407,B00004RBDU,A1JNH8WPD4DW1C,Rufey's Mom,5,1231804800
343408,B00004RBDU,A1EWUEJH1FRVWE,"Debra L. Lentini ""mom55""",5,1225324800
343409,B00004RBDU,A2AYFDYDG8CKD9,Minerva,1,1346889600
343410,B00004RBDU,A26M8FDPN52FP,jdc61,5,1315267200
343411,B00004RBDU,A1UDTVKMW6BPHA,Catsmeow,5,1281916800
343412,B00004RBDU,A1JWVGLPM89QC4,Anita L. Cole,1,1262822400
343413,B00004RBDU,A1FWRXKE6LFC8Z,nic,5,1350864000
343414,B00004RBDU,AVEJ7DQ6FVBSG,"Judy L. Peck ""judymae""",5,1350777600
343415,B00004RBDU,A2T83HBH8VDGF6,"T. Carroll ""Animal poor""",2,1350604800
343416,B00004RBDU,A25BOWE4F2C64X,T. W. Williams,1,1350259200
343417,B00004RBDU,AJ7NN4T9HBIED,SUEG,5,1350172800
343418,B00004RBDU,A1C5TCCR2IGKBU,Tom D,4,1349913600
343419,B00004RBDU,AW5CQGKL5ZEDH,Lyndee,5,1348704000
343420,B00004RBDU,A9H9Q9VJB8OVS,T. C. Wallace,5,1348531200
343421,B00004RBDU,ANICAIMW2SF22,Sheila,4,1347062400
343422,B00004RBDU,A14DNFDIGVY04B,Matthew Kroh,5,1346803200
343423,B00004RBDU,A2TZZTX6NPWYPO,"Mindy Large ""Mindy Sue""",5,1346630400
343424,B00004RBDU,A1K3T5I6GQI88J,"Paul Grooms ""Kittenwhisperer""",5,1345766400
343425,B00004RBDU,A2AJMN9EDT94B3,Gouverneur Girl,5,1345507200
343426,B00004RBDU,A17GIM98T3FKII,shoplinda03011,4,1344816000
343427,B00004RBDU,AMQ9F8CHMFIGQ,Genny,5,1344556800
343428,B00004RBDU,AHQNQ7449YKM1,Poppy,5,1343260800
343429,B00004RBDU,A2CYXQOAR1EJRQ,Jen Schellings,5,1342828800
343430,B00004RBDU,A3IU6JPXDLEF47,Bama Rob,5,1342137600
343431,B00004RBDU,A1Z9XUE4F0BX0R,Jim,5,1341964800
343432,B00004RBDU,AKV4AMKXBICRQ,Thomas T. Perry,5,1341446400
343433,B00004RBDU,A1XD7KYER6QPHK,Robert F Johnson,5,1341360000
343434,B00004RBDU,A1AXWORID4R71B,Ursula Seelig,4,1341100800
343435,B00004RBDU,A1UG8QQ8POY5YU,"Charles Tweed ""Charles T.""",5,1340496000
343436,B00004RBDU,A3LZZZVABRPLBD,VSteinmetz,5,1329004800
343437,B00004RBDU,A2K2GSY6ZCYBM8,"M. Dobyns ""michelann""",5,1327622400
343438,B00004RBDU,A2R5WKSDHN2NQY,Moondogie,1,1314230400
343439,B00004RBDU,A3U3UK88GYTP3J,Elizabeth H. Bonniwell,4,1313884800
343440,B00004RBDU,AYKVVA7QT0OSH,"Flo G. Pratt ""Tennis Nut""",5,1313884800
343441,B00004RBDU,AVUSLDX8Q02QP,Janet,4,1313798400
343442,B00004RBDU,A1FY4RR0LGCJ0Q,ruby206,4,1311120000
343443,B00004RBDU,A28ZRXL150Z0B2,"M. Thomas ""Christine""",4,1296950400
343444,B00004RBDU,AI2HKXZRY0WVH,Sebring,1,1314316800
347003,B00027CL5S,ALK98QK4IEMQW,V. Alexander,5,1187049600
347004,B00027CL5S,AGYB0SNV5B11Y,Anne-Elizabeth Straub,5,1155859200
347005,B00027CL5S,ANNSFKA4QPGAB,"Lois Classon ""Munchkin Mom""",5,1145404800
347006,B00027CL5S,A31J176KH7ZZEY,Lalita Tawjareon,5,1287619200
347007,B00027CL5S,AR6GKJRIY9I1C,Robert J. Freese,5,1175299200
347008,B00027CL5S,A33EV9HX53JQLX,"D. Scott ""Anjali Bengals""",5,1167868800
347009,B00027CL5S,A31LB0XGX978S9,kim,5,1158883200
347010,B00027CL5S,AHKFRP4LMCZVY,sandydreams,2,1292976000
347011,B00027CL5S,AQJMBQN2ZPAU1,"L. Henderson ""Abby cat lover""",5,1163030400
347012,B00027CL5S,A16T3DYX2LZ8IK,Peggy Mason,5,1153785600
347013,B00027CL5S,A13ABWFWHRZSKO,"M. Gong ""Choying""",5,1150934400
347014,B00027CL5S,AYK9G8H9U5CD4,"Barbara Dusel ""Barbara, Larry, and Cats""",5,1212019200
347015,B00027CL5S,A3DWUM6SN3N3NR,"Author Brian Wallace (Mind Transmission, Inc.)",5,1116288000
347016,B00027CL5S,A36N0Y7MCB8XF2,D. Parker,1,1310342400
347017,B00027CL5S,AY2BMD9DMJZ2U,Lisa C,5,1292198400
347018,B00027CL5S,A1YW1W356AH9TW,"A. Herr ""Crazed with 2 puppies!""",5,1173312000
347019,B00027CL5S,A6WZ2LI0JT9E4,"Tom B ""handydandy""",5,1168732800
347020,B00027CL5S,A1ZYAMICYOZCD5,Harold,5,1163116800
347021,B00027CL5S,A2GOHBNQ58WOKC,"Valerie J. Wood ""Author and Sports Journalist""",5,1144713600
347022,B00027CL5S,A2OKU9Y9NVNKUZ,Mel,5,1323993600
347023,B00027CL5S,A3EHMV8KG4EHFO,Lee,5,1313798400
347024,B00027CL5S,A1C6L6QYUJ6GAN,"N. Egan ""MDRGirl""",5,1304899200
347025,B00027CL5S,A1DRZLOC95ZHKP,"Kim ""walksincircles""",5,1301097600
347026,B00027CL5S,A2FRFAQCWZJT3Q,"B. Davis ""The Happy Hermit""",5,1295481600
347027,B00027CL5S,A16Y64PJ4374VE,"Andrei ""Andrei""",5,1260403200
347028,B00027CL5S,A1R81YWVCPY6FB,Andrew Balthazor,5,1222041600
347029,B00027CL5S,A1TB4GXK6IPJOP,Leah Daniels,5,1215907200
347030,B00027CL5S,AIURJGNEG43JS,P.M.B,5,1181260800
347031,B00027CL5S,A3DWUM6SN3N3NR,"Author Brian Wallace (Mind Transmission, Inc.)",5,1196553600
347032,B00027CL5S,A386FW9LKSU4CX,Philip G. Anderson,5,1346112000
347033,B00027CL5S,A3934PPUIWRZVX,Chellie H.,2,1342915200
347034,B00027CL5S,A1ILMCE9LYKHE,A. Rose,5,1341187200
347035,B00027CL5S,A1OI15XSWJ8FFX,Scott Butler,5,1337644800
347036,B00027CL5S,AS8MJDWLCCDFO,Mechelle,5,1337126400
347037,B00027CL5S,A33I0BZFAOPM8,peppers62,5,1335398400
347038,B00027CL5S,A2K933OD32Q4O2,Eleanor Wallen Toe,5,1333324800
347039,B00027CL5S,A3QG7LTLNMO0TD,Eilonwy E.,1,1332288000
347040,B00027CL5S,A222W9OFZ65R5U,"Stacy ""sllemke""",5,1330128000
347041,B00027CL5S,A19EODMM0J726D,charles searles,5,1320451200
347042,B00027CL5S,A3P27PI9STEKY6,"bochu ""bochu""",5,1320278400
347043,B00027CL5S,AOHHBCHVUZXB9,"Gloria Franklin ""Globugf""",5,1318118400
347044,B00027CL5S,A1QMX6XXG6IJ41,Theresa M. Gallagher,5,1318032000
347045,B00027CL5S,A2GG6LWBQGKIYV,Stacey,4,1308614400
347046,B00027CL5S,ANJT5Y7BZJ9ZR,D. Bernas,5,1307318400
347047,B00027CL5S,A1NF92VNV86IVH,K. McCune,5,1301788800
347048,B00027CL5S,A1DA0A5VP3SSV,Andiamo,5,1301616000
347049,B00027CL5S,A5ZGZKP3WTPYX,E. Garner,5,1295740800
347050,B00027CL5S,A2TCM24X32K7H9,Molly,4,1291334400
347051,B00027CL5S,A14NBN9BKQ0AHW,jmrbush,5,1289692800
347052,B00027CL5S,A1NKHQ9L0KIIB5,Melissa A. Palmer,5,1288310400
347053,B00027CL5S,A5P3P9XL487PM,Andrea M. Regal,5,1283990400
347054,B00027CL5S,A2XMU53RSQKNCN,Sheree L. Vogt,5,1276646400
347055,B00027CL5S,AQ804DK1UHRLM,Wingnut NYC,5,1273017600
347056,B00027CL5S,A21MTUL32CXFIW,"Sandra Barton ""Have a nice day!""",5,1270252800
347057,B00027CL5S,A222LM3DXVW4MA,"Anne Odonnell ""Gaelic Gal""",5,1269216000
347058,B00027CL5S,A3605ABQQB2QWJ,S. Straub,5,1268006400
347059,B00027CL5S,A3OF29Y2SVR1PB,Martina Horak,5,1266796800
347060,B00027CL5S,AMPFSG1LMF7OH,NoVa HDR,5,1265846400
347061,B00027CL5S,A3BL4B5OIOITK2,"Lynne Heckert ""Lynnela""",5,1265760000
347062,B00027CL5S,A1MFQV5K7SRNM7,Knits In Public,5,1265760000
347063,B00027CL5S,AX1LTHFK5VYJM,"Clifford Morgan ""Chip""",5,1264464000
347064,B00027CL5S,A3LYCMW65BV395,acrif,3,1262131200
347065,B00027CL5S,A5P5FUZUK1NUL,critterlover,5,1257552000
347066,B00027CL5S,A3A7XBGVYTRKBL,Greta Harui,4,1253145600
347067,B00027CL5S,A2I2AKHTU6YFKP,"Dorice P. Fournier ""movie doyenne""",4,1252713600
347068,B00027CL5S,A2NXT8RDXHT910,sartorius,5,1250985600
347069,B00027CL5S,A3C58G71YGJ8TM,"Paul E. Sullivan Jr. ""Phoebe's Dad""",5,1245542400
347070,B00027CL5S,A1SWZ1U4G0YGDF,"SDM ""PT-Guy""",5,1245456000
347071,B00027CL5S,AX1LTHFK5VYJM,"Clifford Morgan ""Chip""",5,1243987200
347072,B00027CL5S,A378IT708JRHL,Caryn Lieberman,5,1242518400
347073,B00027CL5S,A1WV4PPXTKKNUH,Ali-cat,5,1238630400
347074,B00027CL5S,A29A0M5F2KYMYG,"Marcelyn Sinclair ""just a lion""",5,1238544000
347075,B00027CL5S,A1ZDC45YN28VKL,sluggerlee,5,1238284800
347076,B00027CL5S,A136BYILR08J32,Angelkitty's Mom,5,1211760000
347077,B00027CL5S,A25I5CM0N350MA,C. Lambinicio,4,1204588800
347078,B00027CL5S,A31J5RE7HQA0C1,S. W.,5,1203379200
347079,B00027CL5S,A3BQ1DVH1M8220,M. Peterson,5,1202601600
347080,B00027CL5S,AV3CAGW0AKTH8,"Lisa F. Haug ""LFH""",5,1174262400
347081,B00027CL5S,A3S3WM1O6LQXPG,JJ Waahkah,4,1308614400
347082,B00027CL5S,A2VRYMER23944K,CAS MARINO,5,1332460800
347083,B00027CL5S,A3NG1PCGEEGIH0,PR,1,1321228800
347084,B00027CL5S,A336EFJ72XRY1S,Rebecca Levy,1,1327795200
360702,B00020HHHC,A38LIPX6GHLI9X,Dashpie,5,1347062400
360703,B00020HHHC,A29NQI0OT0Q81S,happycamper,5,1346889600
360704,B00020HHHC,ADAOC6UTL8ZZV,"Jonathon Gonzalez ""sharkjmg""",5,1346112000
360705,B00020HHHC,A23LSQMKWU1B00,A. Davis,2,1345593600
360706,B00020HHHC,A78NS29TCGKI7,sarcasticRock,4,1343174400
360707,B00020HHHC,A1E0NXRTGYDN45,"L. Sanders ""Lkay""",5,1342396800
360708,B00020HHHC,A2CSAP7T1FSIVM,Cara M.,5,1341446400
360709,B00020HHHC,APCOMFRS7NIT8,AuntB71,5,1340841600
360710,B00020HHHC,ATCT22YM2HUQ8,Pillowtalk,4,1340236800
360711,B00020HHHC,A1CSB9FS3SLHJO,"CrochetGranny7 ""Christian Blogger""",5,1339200000
360712,B00020HHHC,AKNHKB593FINL,Anastasia Morgan,4,1339027200
360713,B00020HHHC,A2VN5P9WA4HTFR,OCAnn,5,1338768000
360714,B00020HHHC,A2YGDUFEV2B7TO,Brady,5,1338249600
360715,B00020HHHC,AEA27WV6NXOH2,"Tole ""Momzilla""",4,1338249600
360716,B00020HHHC,A666QET48NULX,"Anna Saunders ""RG""",5,1337212800
360717,B00020HHHC,A2NNZJ5S6XJGJR,Mohammad,4,1335916800
360718,B00020HHHC,A3PJRR03ZAFWGR,DJ MichaelAngelo,2,1334361600
360719,B00020HHHC,A3KIIGPRVTM1X3,Than-Man,5,1334188800
360720,B00020HHHC,A1QP7KX8ANVI00,Sandra Reece,5,1333929600
360721,B00020HHHC,A1YJNI5NUYVJKG,RLH,5,1333929600
360722,B00020HHHC,A3T2SVLHTJOI2X,"Erica A. Potter ""ep""",4,1333584000
360723,B00020HHHC,A333ABL4WW067D,Brandy,1,1332374400
360724,B00020HHHC,A3JGXC99P2U2RI,Joseph S. DMD,1,1332288000
360725,B00020HHHC,A2DDALFVSQTE0J,SusieQ,5,1331856000
360726,B00020HHHC,A15QRUAQB1QWVD,1969GTO,5,1331510400
360727,B00020HHHC,A2ECZDJE7AEM67,vohnvest,4,1331251200
360728,B00020HHHC,AMA4VS04DUD6B,Sydnie,5,1330387200
360729,B00020HHHC,A3PA1Q5C43YY52,Andrea Rivers,5,1329523200
360730,B00020HHHC,A1WAJOTHDPH97P,"Maria H. Magoun ""Rusalka""",5,1329091200
360731,B00020HHHC,AL1EKHJ4UZF8Z,smilin29,5,1328400000
360732,B00020HHHC,AFU4E0FKGUQ7A,W Everett,1,1327968000
360733,B00020HHHC,A1RFM786MYBG8G,Mswalleye,5,1325808000
360734,B00020HHHC,A3SL4RPY4KDNAQ,Tara,5,1325376000
360735,B00020HHHC,A3SZXHW69DXMUC,"Shannon Ballard ""pashaneight""",5,1325030400
360736,B00020HHHC,A2BUEYP4GNZ5P8,MrsLenaC,2,1322524800
360737,B00020HHHC,A2APZJZT4OAKBY,April Hamilton,5,1320624000
360738,B00020HHHC,A334MQCA8RFELB,Da Calico Cat,5,1319328000
360739,B00020HHHC,A2YNIKQDLZR2WW,"Laura Steenhagen ""Laura""",5,1315353600
360740,B00020HHHC,A17X91STB6652Z,Michael E. Califfsr,5,1314835200
360741,B00020HHHC,A1ATV7O231DXIS,JuneBug1783,2,1312329600
360742,B00020HHHC,A2DZQ4IV1GK7WH,"K. A. Brennan ""Zoot""",5,1311120000
360743,B00020HHHC,A1WZY9GOEE7IAZ,alidep,5,1309219200
360744,B00020HHHC,A1189A19X4J6CP,"Cyrus ""Cxy""",5,1303344000
360745,B00020HHHC,A1I9PCPMT3GSKG,Eldood,5,1296864000
360746,B00020HHHC,AJ106JEO96BXI,grandmom,5,1296172800
360747,B00020HHHC,A1YFI21CFKYV5I,Arlene Allen,5,1266537600
360748,B00020HHHC,A34PRWLV61Y355,Pseudonym,5,1264291200
360749,B00020HHHC,A2VTVPQVTZ8W1A,Nikki,5,1294358400
360750,B00020HHHC,A1QRA8XPFUEKW5,Veronika138,5,1325548800
360751,B00020HHHC,A3V9M50SZJ2A2D,LadyFingers,5,1319328000
360752,B00020HHHC,A26KCYEWGTQEBV,"P. Vanbeek ""Love my Tonks!""",1,1312588800
360753,B00020HHHC,A2EMM13TIU7IML,I. Santos,1,1298592000
360754,B00020HHHC,A1J7RSVCF7F7B3,P. Rivera,5,1296086400
360755,B00020HHHC,A2G0DMUKJUFQLD,Amelia S.,5,1261353600
360756,B00020HHHC,A2FBD3A4TBXMBG,Joyce Clarke,5,1248307200
360757,B00020HHHC,A1D76XJYSQPKIU,A. Bowens,4,1241136000
360758,B00020HHHC,ALLLTEZ0I5US0,L. Spencer,5,1174348800
360759,B00020HHHC,AB1Q0GEDU5C0R,"dalupster ""jb""",5,1200096000
360760,B00020HHHC,ADPCK648WY0LZ,I. sonmez,1,1308787200
360761,B00020HHHC,A3827I7HIP1LMB,christine,1,1346025600
360762,B00020HHHC,AE9LVM0KKA8RW,Stacy,5,1342915200
360763,B00020HHHC,A16Q6DGTG8LGAG,Linda E. Ledoux,4,1333065600
360764,B00020HHHC,AMN376J6RZWP0,"Dorothy Gale ""JusMe""",2,1332115200
360765,B00020HHHC,ATUXNR3WHD18N,Dix,4,1328486400
360766,B00020HHHC,A22CJHEXKM5Z8F,Alley,1,1306972800
360767,B00020HHHC,A20ZM1V1IRQHH,Randyob1,5,1304121600
360768,B00020HHHC,A1HNIYASPD3RE4,Disappointed,1,1303689600
360769,B00020HHHC,AHUYS6XZ39TJK,Brian J. Goff,1,1298592000
360770,B00020HHHC,A10PJEHY3JKKQG,James Ng,1,1303084800
360771,B00020HHHC,A2WNN1DQVL4LH5,Caddycat,1,1333670400
360772,B00020HHHC,A3IMFBFX5L85S9,Ashima Gupta,2,1326844800
360773,B00020HHHC,A3JUM0WSKPN0NT,K. Shanks,1,1293321600
